"TABLA 34: ""INSTITUCIONES EDUCATIVAS Y SUS CARRERAS""",,,,,Vigente a partir del 01/07/2014,,
Elaborada según el Clasificador de Instituciones de Educación Superior y Técnico Productivas (v1) y el Clasificador de Carreras de Educación Superior y Técnico productivas (v1) aprobados por el Instituto Nacional de Estadística e Informática - INEI.,,,,,,,
Abreviaturas,,,,,,,
IEST : Instituto de Educación Superior Técnologica.,,,,,,,
ISP : Instituto Superior Pedagógico.,,,,,,,
ESFA : Educación Superior de Formación Artística. ,,,,,,,
UNIV: Universidad.,,,,,,,
FFAA y Policía : Escuelas e Institutos de Educación Superior Tecnológicos de las Fuerzas Armadas y Policiales.,,,,,,,
COD. REGIMEN,DESC. REGIMEN,COD. TIPO INST.,DESC. TIPO INST.,COD.  INSTITUCIÓN,DESC. INSTITUCIÓN,COD.  CARRERA,DESC. CARRERA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251595495,JOSÉ LUIS BUSTAMANTE Y RIVERO,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251595495,JOSÉ LUIS BUSTAMANTE Y RIVERO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251595495,JOSÉ LUIS BUSTAMANTE Y RIVERO,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250543355,JUAN DIEGO,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250543355,JUAN DIEGO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250543355,JUAN DIEGO,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250543355,JUAN DIEGO,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250543355,JUAN DIEGO,121045,EDUCACIÓN RELIGIOSA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250543355,JUAN DIEGO,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920322,JUAN ENRIQUE PESTALOZZI,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251345081,JUAN PABLO VIZCARDO Y GUZMÁN,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251451608,JULCÁN,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920363,KENNETH  COOPER,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251394196,KONRAD ADENAHUER,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251450915,LA LIBERTAD-CHEPEN,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251450915,LA LIBERTAD-CHEPEN,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251450915,LA LIBERTAD-CHEPEN,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251450915,LA LIBERTAD-CHEPEN,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174424,LIBERTAD,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174424,LIBERTAD,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174424,LIBERTAD,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174424,LIBERTAD,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174424,LIBERTAD,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251029313,LIBERTADOR JOSÉ DE SAN MARTÍN,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251029313,LIBERTADOR JOSÉ DE SAN MARTÍN,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251029313,LIBERTADOR JOSÉ DE SAN MARTÍN,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251029313,LIBERTADOR JOSÉ DE SAN MARTÍN,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251468057,LOUIS BAUDIN,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251468057,LOUIS BAUDIN,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251468057,LOUIS BAUDIN,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250784561,MANUEL SANTANA CHIRI,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250784561,MANUEL SANTANA CHIRI,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250784561,MANUEL SANTANA CHIRI,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250784561,MANUEL SANTANA CHIRI,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250784561,MANUEL SANTANA CHIRI,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251172279,MARCELINO CHAMPAGNAT,111015,EDUCACION INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251172279,MARCELINO CHAMPAGNAT,112015,EDUCACION PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251115443,MARÍA AUXILIADORA,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251115443,MARÍA AUXILIADORA,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251115443,MARÍA AUXILIADORA,121095,EDUCACIÓN SECUNDARIA TÉCNICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251115443,MARÍA AUXILIADORA,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250892109,MARÍA MONTESSORI,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250892109,MARÍA MONTESSORI,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250892109,MARÍA MONTESSORI,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250892109,MARÍA MONTESSORI,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251123249,MARIANNE FROSTIG,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251123249,MARIANNE FROSTIG,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251123249,MARIANNE FROSTIG,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251255587,MARYWOOD,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251468602,MUSEO DE ARTE DE LIMA,151015,EDUCACION ARTISTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067131,NICOLÁS COPÉRNICO,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067131,NICOLÁS COPÉRNICO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067131,NICOLÁS COPÉRNICO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067131,NICOLÁS COPÉRNICO,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114735,NUESTRA SEÑORA DE LA EVANGELIZACIÓN,121045,EDUCACIÓN RELIGIOSA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251027473,NUESTRA SEÑORA DE LOURDES,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251027473,NUESTRA SEÑORA DE LOURDES,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251027473,NUESTRA SEÑORA DE LOURDES,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251027473,NUESTRA SEÑORA DE LOURDES,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251325794,NUESTRA SEÑORA DE FÁTIMA DIVINA PROVIDENCIA,121045,EDUCACIÓN RELIGIOSA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174507,OXFORD,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174507,OXFORD,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174507,OXFORD,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251174507,OXFORD,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114701,PAKAMUROS,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114701,PAKAMUROS,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114701,PAKAMUROS,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114701,PAKAMUROS,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114446,PAULO FREIRE,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114446,PAULO FREIRE,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114446,PAULO FREIRE,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114446,PAULO FREIRE,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192954,PAULO VI,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192954,PAULO VI,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192954,PAULO VI,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192954,PAULO VI,121045,EDUCACIÓN RELIGIOSA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192954,PAULO VI,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251158484,PERUANO  CANADIENSE,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251158484,PERUANO  CANADIENSE,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251158484,PERUANO  CANADIENSE,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251158484,PERUANO  CANADIENSE,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192996,PERUANO DE LA CIENCIA Y LA CULTURA IPEC,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192996,PERUANO DE LA CIENCIA Y LA CULTURA IPEC,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192996,PERUANO DE LA CIENCIA Y LA CULTURA IPEC,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251192996,PERUANO DE LA CIENCIA Y LA CULTURA IPEC,121095,EDUCACIÓN SECUNDARIA TÉCNICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250928655,PUKLLASUNCHIS (RICARDO PALMA),111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250928655,PUKLLASUNCHIS (RICARDO PALMA),112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250928655,PUKLLASUNCHIS (RICARDO PALMA),121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250928655,PUKLLASUNCHIS (RICARDO PALMA),121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251026806,RICARDO PALMA SORIANO,112015,EDUCACION PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251026806,RICARDO PALMA SORIANO,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,121095,EDUCACIÓN SECUNDARIA TÉCNICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251113729,SALESIANO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251200591,SALESIANO DOMINGO SAVIO,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251200591,SALESIANO DOMINGO SAVIO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251200591,SALESIANO DOMINGO SAVIO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250691121,SAN CARLOS Y SAN MARCELO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250920454,SAN  JOSÉ-HUANCAYO,121095,EDUCACIÓN SECUNDARIA TÉCNICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251135300,SAN FRANCISCO DE ASÍS,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251125111,SAN JOSÉ-CAÑETE,121045,EDUCACIÓN RELIGIOSA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251066414,SAN JUAN BOSCO,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251066414,SAN JUAN BOSCO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251066414,SAN JUAN BOSCO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251066414,SAN JUAN BOSCO,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114081,SAN MARCELO,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114081,SAN MARCELO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114081,SAN MARCELO,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114081,SAN MARCELO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114081,SAN MARCELO,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,121025,EDUCACIÓN EN IDIOMAS - INGLÉS
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251067172,SAN MARCOS,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251124247,SAN SILVESTRE,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251124247,SAN SILVESTRE,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251124247,SAN SILVESTRE,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251124247,SAN SILVESTRE,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250933242,SANTA ANA,131015,EDUCACIÓN FÍSICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250933242,SANTA ANA,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250933242,SANTA ANA,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,250933242,SANTA ANA,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251058551,SANTA ROSA,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251058551,SANTA ROSA,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251058551,SANTA ROSA,121045,EDUCACIÓN RELIGIOSA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251058551,SANTA ROSA,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114321,SANTO DOMINGO,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114321,SANTO DOMINGO,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114321,SANTO DOMINGO,121055,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIA, TECNOLOGÍA Y AMBIENTE"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114321,SANTO DOMINGO,121065,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: CIENCIAS SOCIALES"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114321,SANTO DOMINGO,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251114321,SANTO DOMINGO,121085,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: MATEMÁTICA"
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251115138,SCHILLER GOETHE,111015,EDUCACIÓN INICIAL
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251115138,SCHILLER GOETHE,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251421106,SEÑOR DE LOS MILAGROS,121015,EDUCACIÓN EN COMPUTACIÓN E INFORMÁTICA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251421106,SEÑOR DE LOS MILAGROS,112015,EDUCACIÓN PRIMARIA
2,PRIVADA,5,INSTITUTO SUPERIOR PEDAGÓGICO,251421106,SEÑOR DE LOS MILAGROS,121075,"EDUCACIÓN SECUNDARIA, ESPECIALIDAD: COMUNICACIÓN"
